Governorate,District,Town,refArea_resource,EduResourceExists,VocationalInstitutes,Observation URI_resource,references_resource,publisher_resource,EduResourceMissing,LebaneseUniBranches,PublicSchoolCoverage,PublicSchools,Universities,PrivateUniBranches,dataset_resource,PrivateSchools,refArea_level,Illiteracy,SchoolDropout,Observation URI_level,references_level,University,publisher_level,Secondary,Intermediate,Vocational,Elementary,HigherEducation,dataset_level
Akkar Governorate,,Cheikh Mohammad,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Cheikh+Mohammad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2250,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,https://dbpedia.org/page/Akkar_Governorate,2.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Mohammad,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,25.0,15.0,10.0,12.0,6.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Cheikh Taba,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Cheikh+Taba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1750,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,0.2,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Taba,https://impact.cib.gov.lb/home#open_data_section,32.0,Impact Open Data,27.8,18.0,6.0,12.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Cheikh Zennad,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,20.0,35.0,10.0,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Cheikhlar,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Cheikhlar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikhlar,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,22.0,30.0,5.0,20.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Daghleh,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Daghleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Daghleh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,30.0,20.0,15.0,15.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Dahr El-Qanbar,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Dahr+El-Qanbar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,250,4,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+El-Qanbar,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,40.0,8.0,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Dahr Laissine,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Dahr+Laissine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+Laissine,https://impact.cib.gov.lb/home#open_data_section,45.0,Impact Open Data,20.0,15.0,2.0,12.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Daoura,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Daoura,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Daoura,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,25.0,15.0,15.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Darine,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Darine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,50.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Darine,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,10.0,15.0,0.0,25.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Deir Dalloum,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Deir+Dalloum,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,13500,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,https://dbpedia.org/page/Akkar_Governorate,35.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Dalloum,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,17.0,10.0,2.0,30.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Deir Jannine,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Deir+Jannine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,9.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Jannine,https://impact.cib.gov.lb/home#open_data_section,11.0,Impact Open Data,15.0,25.0,0.0,40.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Dibbabiyeh,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Dibbabiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1300,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dibbabiyeh,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,10.0,20.0,10.0,40.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Douair Aadouiyeh,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Douair+Aadouiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Douair+Aadouiyeh,https://impact.cib.gov.lb/home#open_data_section,11.0,Impact Open Data,20.0,20.0,12.0,25.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Ein El Dahab,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ein+el+Dahab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,3,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4,https://dbpedia.org/page/Akkar_Governorate,48.0,40.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ein+el+Dahab,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,5.0,5.0,10.0,12.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,En-Nahriyyi,https://dbpedia.org/page/Akkar_Governorate,1,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-En-Nahriyyi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,81,6,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,9,https://dbpedia.org/page/Akkar_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-En-Nahriyyi,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,30.0,10.0,4.0,5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Fard,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Fard,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,950,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,5.0,35.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fard,https://impact.cib.gov.lb/home#open_data_section,4.0,Impact Open Data,5.0,25.0,1.0,60.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Fnaydek,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Fnaydek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8500,4,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4,https://dbpedia.org/page/Akkar_Governorate,15.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fnaydek,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,10.0,10.0,10.0,35.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Fraides,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Fraides,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,750,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,4.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fraides,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,20.0,10.0,41.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Ghazayleh,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ghazayleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,30.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghazayleh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,8.0,20.0,12.0,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hakour,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hakour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hakour,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,10.0,10.0,10.0,20.0,9.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Halba,https://dbpedia.org/page/Akkar_Governorate,1,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Halba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,4666,3,2,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4,https://dbpedia.org/page/Akkar_Governorate,5.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Halba,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,10.0,30.0,5.0,20.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hayshe,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hayshe,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2100,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,5.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hayshe,https://impact.cib.gov.lb/home#open_data_section,13.0,Impact Open Data,25.0,20.0,15.0,20.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hayssa,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hayssa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,10.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hayssa,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,20.0,25.0,10.0,30.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Haytla,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Haytla,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1300,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,25.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haytla,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,10.0,25.0,5.0,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hayzouq,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hayzouq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,5.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hayzouq,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,10.0,20.0,20.0,34.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hedd,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hedd,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hedd,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,30.0,23.0,0.0,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hmaireh Aakkar,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hmaireh+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1100,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,1.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hmaireh+Aakkar,https://impact.cib.gov.lb/home#open_data_section,2.0,Impact Open Data,10.0,10.0,8.0,68.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hocheb,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hocheb,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2250,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hocheb,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,30.0,15.0,25.0,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Houaich,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Houaich,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,10.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Houaich,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,5.0,20.0,10.0,40.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Hrar,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hrar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2750,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,https://dbpedia.org/page/Akkar_Governorate,1.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hrar,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,10.0,20.0,5.0,30.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Idbil,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Idbil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Idbil,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,35.0,10.0,10.0,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Ilat,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ilat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1300,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,15.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ilat,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,10.0,25.0,5.0,20.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Jdidet Ej-Joumeh,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdidet+Ej-Joumeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,0.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jdidet+Ej-Joumeh,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,10.0,0.0,10.0,80.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Jebrayel,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jebrayel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,2.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jebrayel,https://impact.cib.gov.lb/home#open_data_section,16.0,Impact Open Data,25.0,25.0,10.0,20.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
