refArea,Illiteracy,SchoolDropout,Observation URI,references,University,publisher,Secondary,Intermediate,Vocational,Elementary,HigherEducation,Town,dataset,Governorate,District
http://dbpedia.org/resource/Aley_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Blaybel,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,28.0,2.0,25.0,5.0,Blaybel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Marjeyoun_District,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Blida,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,20.0,5.0,20.0,5.0,Blida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
http://dbpedia.org/resource/Aley_District,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bmahray,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,25.0,25.0,10.0,20.0,5.0,Bmahray,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Aley_District,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bmakine,https://impact.cib.gov.lb/home#open_data_section,2.0,Impact Open Data,10.0,8.0,10.0,50.0,0.0,Bmakine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Baabda_District,0.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bmaryam,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,30.0,10.0,20.0,5.0,Bmaryam,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Sidon_District,1.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnaafoul,https://impact.cib.gov.lb/home#open_data_section,13.0,Impact Open Data,20.0,50.0,4.0,10.0,2.0,Bnaafoul,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/Matn_District,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnabil,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,10.0,15.0,2.0,10.0,5.0,Bnabil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/North_Governorate,3.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnehran,https://impact.cib.gov.lb/home#open_data_section,17.0,Impact Open Data,15.0,22.0,25.0,15.0,3.0,Bnehran,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnoueiti,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,15.0,10.0,25.0,5.0,Bnoueiti,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Zgharta_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bohayra,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Bohayra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Aley_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bohwara,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,45.0,35.0,0.0,10.0,0.0,Bohwara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+Aakkar,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,25.0,20.0,10.0,10.0,5.0,Borj Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Marjeyoun_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+El-Moulouk,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,20.0,15.0,5.0,20.0,25.0,Borj El-Moulouk,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,2.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+El-Yahoudiyeh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,30.0,30.0,7.0,1.0,Borj El-Yahoudiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Tyre_District,35.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+En-Naqoura,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,8.0,25.0,5.0,20.0,2.0,Borj En-Naqoura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
http://dbpedia.org/resource/Tyre_District,8.0,7.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+Rahhal,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,25.0,9.0,20.0,9.0,4.0,Borj Rahhal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
http://dbpedia.org/resource/Bint_Jbeil_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+qalaouiyeh,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Borj Qalaouiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Botmeh,https://impact.cib.gov.lb/home#open_data_section,12.0,Impact Open Data,10.0,50.0,20.0,5.0,3.0,Botmeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Marjeyoun_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouaida,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,40.0,20.0,5.0,5.0,13.0,Bouaida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
http://dbpedia.org/resource/Keserwan_District,2.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouar,https://impact.cib.gov.lb/home#open_data_section,21.0,Impact Open Data,30.0,15.0,20.0,10.0,2.0,Bouar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
http://dbpedia.org/resource/ZahlÃ©_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouarej,https://impact.cib.gov.lb/home#open_data_section,6.0,Impact Open Data,10.0,30.0,1.0,50.0,2.0,Bouarej,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
http://dbpedia.org/resource/Byblos_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boulhos,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Boulhos,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
https://dbpedia.org/page/Akkar_Governorate,5.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El+Arab,https://impact.cib.gov.lb/home#open_data_section,17.0,Impact Open Data,30.0,20.0,15.0,10.0,3.0,Bourj El Arab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Baabda_District,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El-Brajneh,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,10.0,25.0,10.0,35.0,5.0,Bourj El-Brajneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Matn_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+Hammoud,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Bourj Hammoud,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourjein,https://impact.cib.gov.lb/home#open_data_section,50.0,Impact Open Data,5.0,10.0,5.0,10.0,15.0,Bourjein,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Zgharta_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boussit,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,40.0,25.0,3.0,8.0,3.0,Boussit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Tyre_District,5.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boustane,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,30.0,10.0,20.0,5.0,Boustane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
https://dbpedia.org/page/Akkar_Governorate,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boustane+Heresh,https://impact.cib.gov.lb/home#open_data_section,4.0,Impact Open Data,15.0,30.0,5.0,40.0,1.0,Boustane Heresh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Baabda_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boutchay,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,0.0,0.0,0.0,100.0,Boutchay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Bsharri_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaa+Kafra,https://impact.cib.gov.lb/home#open_data_section,75.0,Impact Open Data,5.0,6.0,5.0,3.0,5.0,Bqaa Kafra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.0,15.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaa+Sefrine,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,20.0,20.0,10.0,30.0,2.0,Bqaa Sefrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Keserwan_District,2.0,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaatouta,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,10.0,28.0,20.0,5.0,15.0,Bqaatouta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqarsouna,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Bqarsouna,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Bsharri_District,2.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerqacha,https://impact.cib.gov.lb/home#open_data_section,55.0,Impact Open Data,10.0,5.0,25.0,2.0,1.0,Bqerqacha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/Akkar_Governorate,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerzla,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,15.0,15.0,15.0,25.0,0.0,Bqerzla,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Sidon_District,5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqosta,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,21.0,22.0,10.0,22.0,5.0,Bqosta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
https://dbpedia.org/page/Nabatieh_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Braiqeaa,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,20.0,20.0,20.0,10.0,10.0,Braiqeaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Nabatieh Governorate,
http://dbpedia.org/resource/Sidon_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bramiyeh,https://impact.cib.gov.lb/home#open_data_section,60.0,Impact Open Data,20.0,0.0,10.0,0.0,10.0,Bramiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/Bsharri_District,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Breissat,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,30.0,5.0,20.0,5.0,Breissat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/Mount_Lebanon_Governorate,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brih,https://impact.cib.gov.lb/home#open_data_section,18.0,Impact Open Data,30.0,30.0,5.0,10.0,5.0,Brih,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
https://dbpedia.org/page/Baalbek-Hermel_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brital,https://impact.cib.gov.lb/home#open_data_section,6.0,Impact Open Data,9.0,15.0,4.0,53.0,3.0,Brital,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Matn_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Broummana+El-Matn,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Broummana El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Baabda_District,3.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Baabda,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,21.0,20.0,5.0,20.0,1.0,Bsaba Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,25.0,25.0,0.0,20.0,10.0,Bsaba Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Matn_District,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalim,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,10.0,10.0,10.0,10.0,10.0,Bsalim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/South_Governorate,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalya,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,20.0,25.0,10.0,15.0,5.0,Bsalya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
https://dbpedia.org/page/North_Governorate,3.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsarma,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,20.0,30.0,5.0,17.0,10.0,Bsarma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
http://dbpedia.org/resource/Aley_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsous,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Bsous,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
https://dbpedia.org/page/North_Governorate,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btaaboura,https://impact.cib.gov.lb/home#open_data_section,60.0,Impact Open Data,20.0,4.0,5.0,2.0,9.0,Btaaboura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
http://dbpedia.org/resource/Aley_District,60.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btalloun,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,5.0,10.0,5.0,10.0,2.0,Btalloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Aley_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btater,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Btater,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,15.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedaai,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,5.0,0.0,15.0,45.0,5.0,Btedaai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
https://dbpedia.org/page/South_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedine+El-Leqch,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Btedine El-Leqch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
http://dbpedia.org/resource/Matn_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bteghrine,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,30.0,10.0,5.0,10.0,9.0,Bteghrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Baabda_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btekhnay,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,15.0,15.0,9.0,15.0,15.0,Btekhnay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,14.0,13.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btermaz,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,18.0,20.0,15.0,23.0,0.0,Btermaz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
https://dbpedia.org/page/North_Governorate,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bterram,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,15.0,5.0,10.0,4.0,35.0,Bterram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
https://dbpedia.org/page/North_Governorate,0.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btouratij,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,35.0,5.0,10.0,10.0,Btouratij,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
http://dbpedia.org/resource/Matn_District,9.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Byaqout,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,20.0,15.0,10.0,10.0,1.0,Byaqout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
